datum,zaehlstelle,uhrzeit_start,uhrzeit_ende,richtung_1,richtung_2,gesamt,min.temp,max.temp,niederschlag,bewoelkung,sonnenstunden,kommentar
2019-10-23,Arnulf,00:00,23:59,1730.0,112.0,1842.0,9.0,16.0,0.0,83,4.5,
2019-10-24,Arnulf,00:00,23:59,1771.0,112.0,1883.0,7.4,15.5,0.0,99,2.9,
2019-10-25,Arnulf,00:00,23:59,1626.0,132.0,1758.0,8.9,18.4,0.0,78,4.3,
2019-10-26,Arnulf,00:00,23:59,996.0,68.0,1064.0,6.6,22.1,0.0,4,9.7,
2019-10-27,Arnulf,00:00,23:59,952.0,48.0,1000.0,10.1,22.4,4.9,54,8.5,
2019-10-28,Arnulf,00:00,23:59,836.0,66.0,902.0,7.2,12.9,3.3,99,0.0,
2019-10-29,Arnulf,00:00,23:59,833.0,72.0,905.0,6.0,7.6,1.5,99,0.0,
2019-10-30,Arnulf,00:00,23:59,1081.0,78.0,1159.0,3.6,6.7,1.1,98,0.1,
2019-10-31,Arnulf,00:00,23:59,1097.0,94.0,1191.0,2.9,6.4,0.0,100,0.0,
2019-11-01,Arnulf,00:00,23:59,352.0,34.0,386.0,2.9,10.4,2.0,100,0.3,
2019-11-02,Arnulf,00:00,23:59,520.0,45.0,565.0,8.9,18.1,1.3,96,1.9,
2019-11-03,Arnulf,00:00,23:59,396.0,35.0,431.0,7.9,12.4,1.2,98,0.2,
2019-11-04,Arnulf,00:00,23:59,1321.0,116.0,1437.0,8.7,15.1,4.7,70,4.7,
2019-11-05,Arnulf,00:00,23:59,1168.0,86.0,1254.0,3.5,10.4,0.2,88,0.4,
2019-11-06,Arnulf,00:00,23:59,1368.0,99.0,1467.0,3.7,10.1,0.0,79,0.9,
2019-11-07,Arnulf,00:00,23:59,1582.0,103.0,1685.0,2.3,11.4,0.0,56,6.6,
2019-11-08,Arnulf,00:00,23:59,1066.0,114.0,1180.0,3.6,7.1,3.0,100,0.0,
2019-11-09,Arnulf,00:00,23:59,536.0,34.0,570.0,-0.1,7.6,0.3,74,0.4,
2019-11-10,Arnulf,00:00,23:59,428.0,37.0,465.0,-1.7,1.6,0.0,83,0.0,
2019-11-11,Arnulf,00:00,23:59,1229.0,86.0,1315.0,-0.7,3.5,2.3,99,0.1,
2019-11-12,Arnulf,00:00,23:59,1191.0,80.0,1271.0,2.0,6.1,3.8,95,0.0,
2019-11-13,Arnulf,00:00,23:59,928.0,57.0,985.0,1.3,5.3,1.3,86,0.0,
2019-11-14,Arnulf,00:00,23:59,1348.0,87.0,1435.0,-0.3,7.1,0.0,54,6.8,
2019-11-15,Arnulf,00:00,23:59,1140.0,103.0,1243.0,-0.2,9.0,0.3,93,1.3,
2019-11-16,Arnulf,00:00,23:59,526.0,39.0,565.0,2.3,5.6,0.3,94,0.0,
2019-11-17,Arnulf,00:00,23:59,340.0,32.0,372.0,3.4,5.9,0.4,99,0.1,
2019-11-18,Arnulf,00:00,23:59,1141.0,57.0,1198.0,2.8,9.4,0.0,69,7.4,
2019-11-19,Arnulf,00:00,23:59,1172.0,71.0,1243.0,0.7,6.1,0.0,81,1.8,
2019-11-20,Arnulf,00:00,23:59,1046.0,63.0,1109.0,1.4,4.3,0.0,95,0.2,
2019-11-21,Arnulf,00:00,23:59,1237.0,72.0,1309.0,2.7,5.7,0.0,100,0.0,
2019-11-22,Arnulf,00:00,23:59,1164.0,103.0,1267.0,1.4,4.8,0.0,100,0.0,
2019-11-23,Arnulf,00:00,23:59,642.0,36.0,678.0,-0.3,14.4,0.0,98,3.5,
2019-11-24,Arnulf,00:00,23:59,548.0,41.0,589.0,3.5,11.7,0.0,99,1.9,
2019-11-25,Arnulf,00:00,23:59,1276.0,104.0,1380.0,2.3,4.8,0.0,100,0.0,
2019-11-26,Arnulf,00:00,23:59,1340.0,106.0,1446.0,3.9,11.0,0.0,96,1.8,
2019-11-27,Arnulf,00:00,23:59,1239.0,81.0,1320.0,3.0,10.6,0.3,93,0.2,
2019-11-28,Arnulf,00:00,23:59,1212.0,87.0,1299.0,7.5,11.6,1.6,79,0.5,
2019-11-29,Arnulf,00:00,23:59,981.0,89.0,1070.0,2.3,8.8,3.0,99,0.1,
2019-11-30,Arnulf,00:00,23:59,543.0,52.0,595.0,-0.2,5.5,0.0,75,1.7,
2019-12-01,Arnulf,00:00,23:59,421.0,33.0,454.0,-1.0,1.8,1.8,98,0.0,
2019-12-02,Arnulf,00:00,23:59,1003.0,76.0,1079.0,0.0,1.1,0.0,98,0.0,
2019-12-03,Arnulf,00:00,23:59,1200.0,110.0,1310.0,-1.9,5.1,0.0,44,8.2,
2019-12-04,Arnulf,00:00,23:59,1208.0,84.0,1292.0,-2.9,2.8,0.0,23,8.1,
2019-12-05,Arnulf,00:00,23:59,1252.0,129.0,1381.0,-4.8,0.0,0.0,83,5.0,
2019-12-06,Arnulf,00:00,23:59,1045.0,79.0,1124.0,-3.8,9.7,0.4,54,7.8,
2019-12-07,Arnulf,00:00,23:59,556.0,41.0,597.0,6.4,10.2,0.0,95,1.5,
2019-12-08,Arnulf,00:00,23:59,470.0,54.0,524.0,3.8,12.1,0.0,96,6.8,
2019-12-09,Arnulf,00:00,23:59,1250.0,107.0,1357.0,4.1,11.1,3.4,89,2.6,
2019-12-10,Arnulf,00:00,23:59,1179.0,110.0,1289.0,-1.0,4.2,0.0,53,2.2,
2019-12-11,Arnulf,00:00,23:59,1165.0,94.0,1259.0,-3.8,3.5,2.4,80,3.4,
2019-12-12,Arnulf,00:00,23:59,949.0,79.0,1028.0,-0.2,3.6,0.9,63,0.0,
2019-12-13,Arnulf,00:00,23:59,883.0,83.0,966.0,-1.2,6.3,1.5,76,1.6,
2019-12-14,Arnulf,00:00,23:59,471.0,39.0,510.0,1.8,9.8,1.6,84,2.2,
2019-12-15,Arnulf,00:00,23:59,401.0,53.0,454.0,6.1,15.4,0.0,96,4.2,
2019-12-16,Arnulf,00:00,23:59,1368.0,87.0,1455.0,2.3,8.6,0.0,98,1.7,
2019-12-17,Arnulf,00:00,23:59,1444.0,91.0,1535.0,2.1,15.7,0.0,93,4.1,
2019-12-18,Arnulf,00:00,23:59,1480.0,107.0,1587.0,6.3,15.1,0.0,93,4.1,
2019-12-19,Arnulf,00:00,23:59,1363.0,83.0,1446.0,2.8,11.3,0.0,93,4.1,
2019-12-20,Arnulf,00:00,23:59,1238.0,118.0,1356.0,3.2,16.1,7.9,66,3.5,
2019-12-21,Arnulf,00:00,23:59,305.0,33.0,338.0,2.5,6.7,2.4,71,0.0,
2019-12-22,Arnulf,00:00,23:59,288.0,41.0,329.0,1.6,8.6,0.2,99,0.0,
2019-12-23,Arnulf,00:00,23:59,524.0,51.0,575.0,4.7,6.6,2.5,98,0.0,
2019-12-24,Arnulf,00:00,23:59,195.0,22.0,217.0,3.7,7.0,7.4,83,2.5,
2019-12-25,Arnulf,00:00,23:59,102.0,11.0,113.0,3.1,7.5,8.3,98,0.1,
2019-12-26,Arnulf,00:00,23:59,191.0,22.0,213.0,1.0,5.8,1.5,81,4.8,
2019-12-27,Arnulf,00:00,23:59,312.0,30.0,342.0,1.7,4.9,4.9,98,0.0,
2019-12-28,Arnulf,00:00,23:59,337.0,37.0,374.0,-2.1,2.0,0.0,69,3.2,
2019-12-29,Arnulf,00:00,23:59,253.0,32.0,285.0,-4.8,2.5,0.0,26,7.9,
2019-12-30,Arnulf,00:00,23:59,550.0,52.0,602.0,-4.4,6.0,0.0,9,8.0,
2019-12-31,Arnulf,00:00,23:59,329.0,34.0,363.0,-0.5,8.6,0.0,60,6.8,
2019-01-01,Erhardt,00:00,23:59,250.0,321.0,571.0,2.7,5.2,1.6,99,0.0,
2019-01-02,Erhardt,00:00,23:59,503.0,551.0,1054.0,-2.1,3.2,0.6,88,0.7,
2019-01-03,Erhardt,00:00,23:59,498.0,545.0,1043.0,-3.1,-0.6,0.0,93,2.9,
2019-01-04,Erhardt,00:00,23:59,348.0,393.0,741.0,-1.7,-0.3,5.0,96,0.0,
2019-01-05,Erhardt,00:00,23:59,132.0,147.0,279.0,-0.9,1.0,22.1,95,0.0,
2019-01-06,Erhardt,00:00,23:59,158.0,138.0,296.0,0.7,1.8,4.7,95,0.0,
2019-01-07,Erhardt,00:00,23:59,762.0,765.0,1527.0,0.7,2.1,2.0,100,0.0,
2019-01-08,Erhardt,00:00,23:59,831.0,864.0,1695.0,0.8,4.5,3.9,96,0.5,
2019-01-09,Erhardt,00:00,23:59,647.0,663.0,1310.0,-1.5,1.8,15.8,91,0.0,
2019-01-10,Erhardt,00:00,23:59,484.0,460.0,944.0,-3.5,0.1,3.7,94,0.0,
2019-01-11,Erhardt,00:00,23:59,403.0,427.0,830.0,-4.1,-1.0,4.6,98,0.0,
2019-01-12,Erhardt,00:00,23:59,214.0,192.0,406.0,-1.1,2.9,6.0,99,0.1,
2019-01-13,Erhardt,00:00,23:59,178.0,174.0,352.0,1.4,5.4,8.1,99,0.0,
2019-01-14,Erhardt,00:00,23:59,816.0,815.0,1631.0,-0.1,4.7,6.1,93,0.0,
2019-01-15,Erhardt,00:00,23:59,833.0,888.0,1721.0,-0.8,3.4,0.0,100,0.2,
2019-01-16,Erhardt,00:00,23:59,1098.0,1159.0,2257.0,-0.9,7.5,0.0,79,8.1,
2019-01-17,Erhardt,00:00,23:59,1202.0,1269.0,2471.0,1.9,8.3,1.0,96,1.9,
2019-01-18,Erhardt,00:00,23:59,935.0,955.0,1890.0,-2.9,2.2,0.1,93,1.5,
2019-01-19,Erhardt,00:00,23:59,539.0,547.0,1086.0,-6.0,-0.1,0.0,80,5.8,
2019-01-20,Erhardt,00:00,23:59,362.0,374.0,736.0,-8.0,-1.5,0.0,75,2.7,
2019-01-21,Erhardt,00:00,23:59,894.0,883.0,1777.0,-3.5,-1.9,0.0,100,0.0,
2019-01-22,Erhardt,00:00,23:59,988.0,1040.0,2028.0,-5.1,-1.2,0.0,100,0.0,
2019-01-23,Erhardt,00:00,23:59,950.0,996.0,1946.0,-5.0,-3.3,0.0,100,0.0,
2019-01-24,Erhardt,00:00,23:59,980.0,1086.0,2066.0,-4.4,-0.4,0.1,91,1.8,
2019-01-25,Erhardt,00:00,23:59,730.0,766.0,1496.0,-4.7,-2.6,0.7,98,1.0,
2019-01-26,Erhardt,00:00,23:59,290.0,342.0,632.0,-3.1,4.7,1.2,96,0.0,
2019-01-27,Erhardt,00:00,23:59,466.0,485.0,951.0,2.1,7.1,0.4,99,0.0,
2019-01-28,Erhardt,00:00,23:59,1072.0,1127.0,2199.0,0.2,3.7,0.3,95,1.0,
2019-01-29,Erhardt,00:00,23:59,1038.0,1062.0,2100.0,-2.9,3.3,0.0,79,3.4,
2019-01-30,Erhardt,00:00,23:59,1137.0,1155.0,2292.0,-4.6,4.3,0.0,98,0.3,
2019-01-31,Erhardt,00:00,23:59,1185.0,1241.0,2426.0,-3.6,4.2,0.0,50,7.0,
2019-02-01,Erhardt,00:00,23:59,1045.0,1034.0,2079.0,-0.2,2.7,2.9,99,0.5,
2019-02-02,Erhardt,00:00,23:59,389.0,438.0,827.0,0.7,5.9,10.5,100,0.0,
2019-02-03,Erhardt,00:00,23:59,137.0,170.0,307.0,-1.5,1.7,20.8,98,0.0,
2019-02-04,Erhardt,00:00,23:59,638.0,628.0,1266.0,-4.5,2.3,0.0,73,4.3,
2019-02-05,Erhardt,00:00,23:59,848.0,897.0,1745.0,-3.9,2.5,0.0,81,5.7,
2019-02-06,Erhardt,00:00,23:59,856.0,878.0,1734.0,-6.6,-1.2,0.0,98,5.5,
2019-02-07,Erhardt,00:00,23:59,877.0,939.0,1816.0,-5.6,4.5,4.8,98,2.4,
2019-02-08,Erhardt,00:00,23:59,1071.0,1090.0,2161.0,1.7,9.2,0.0,83,8.3,
2019-02-09,Erhardt,00:00,23:59,610.0,648.0,1258.0,0.8,9.7,0.4,96,5.0,
2019-02-10,Erhardt,00:00,23:59,744.0,692.0,1436.0,4.1,15.2,1.8,96,4.3,
2019-02-11,Erhardt,00:00,23:59,720.0,684.0,1404.0,0.0,4.7,6.3,89,0.0,
2019-02-12,Erhardt,00:00,23:59,957.0,1011.0,1968.0,-0.1,3.2,0.0,94,0.1,
2019-02-13,Erhardt,00:00,23:59,1289.0,1330.0,2619.0,-0.9,8.0,0.0,60,8.5,
2019-02-14,Erhardt,00:00,23:59,1472.0,1451.0,2923.0,-1.5,11.3,0.0,54,8.7,
2019-02-15,Erhardt,00:00,23:59,1452.0,1479.0,2931.0,-1.4,12.6,0.0,14,9.9,
2019-02-16,Erhardt,00:00,23:59,1392.0,1346.0,2738.0,-2.1,15.8,0.0,23,9.8,
2019-02-17,Erhardt,00:00,23:59,1929.0,1683.0,3612.0,-1.7,17.3,0.0,26,10.2,
2019-02-18,Erhardt,00:00,23:59,1812.0,1778.0,3590.0,-1.8,14.8,0.0,0,10.2,
2019-02-19,Erhardt,00:00,23:59,1909.0,1892.0,3801.0,1.0,12.8,0.1,78,6.0,
2019-02-20,Erhardt,00:00,23:59,1669.0,1721.0,3390.0,5.0,10.0,0.0,99,1.3,
2019-02-21,Erhardt,00:00,23:59,1865.0,1860.0,3725.0,4.1,12.8,2.0,88,4.7,
2019-02-22,Erhardt,00:00,23:59,1023.0,1083.0,2106.0,2.7,9.8,0.8,89,0.4,
2019-02-23,Erhardt,00:00,23:59,1018.0,1052.0,2070.0,-1.7,5.7,0.0,31,9.9,
2019-02-24,Erhardt,00:00,23:59,935.0,926.0,1861.0,-3.2,6.5,0.0,41,6.6,
2019-02-25,Erhardt,00:00,23:59,1856.0,1822.0,3678.0,-1.7,13.6,0.0,40,10.0,
2019-02-26,Erhardt,00:00,23:59,1988.0,1924.0,3912.0,-0.1,16.0,0.0,85,9.5,
2019-02-27,Erhardt,00:00,23:59,2152.0,2108.0,4260.0,2.1,17.7,0.0,25,10.5,
2019-02-28,Erhardt,00:00,23:59,2162.0,2111.0,4273.0,3.3,18.1,1.1,21,10.4,
2019-03-01,Erhardt,00:00,23:59,883.0,929.0,1812.0,6.2,9.8,3.7,96,0.0,
2019-03-02,Erhardt,00:00,23:59,674.0,683.0,1357.0,5.2,9.2,0.0,96,0.2,
2019-03-03,Erhardt,00:00,23:59,1312.0,1166.0,2478.0,7.0,14.2,0.0,95,7.2,
2019-03-04,Erhardt,00:00,23:59,1283.0,1308.0,2591.0,4.5,16.9,1.7,90,4.2,
2019-03-05,Erhardt,00:00,23:59,1121.0,1145.0,2266.0,3.8,9.6,4.8,80,3.6,
2019-03-06,Erhardt,00:00,23:59,1765.0,1721.0,3486.0,2.9,13.6,0.0,94,6.2,
2019-03-07,Erhardt,00:00,23:59,1405.0,1355.0,2760.0,7.2,12.6,1.0,86,3.3,
2019-03-08,Erhardt,00:00,23:59,1415.0,1445.0,2860.0,5.6,10.2,0.0,83,5.0,
2019-03-09,Erhardt,00:00,23:59,623.0,723.0,1346.0,6.1,11.4,3.5,96,0.2,
2019-03-10,Erhardt,00:00,23:59,427.0,432.0,859.0,4.4,14.1,3.2,84,1.5,
2019-03-11,Erhardt,00:00,23:59,885.0,972.0,1857.0,-0.3,5.1,4.8,65,1.6,
2019-03-12,Erhardt,00:00,23:59,1574.0,1629.0,3203.0,1.4,9.6,0.0,81,7.2,
2019-03-13,Erhardt,00:00,23:59,1336.0,1410.0,2746.0,3.3,10.7,1.1,76,6.0,
2019-03-14,Erhardt,00:00,23:59,1057.0,1067.0,2124.0,3.0,6.1,3.8,96,0.0,
2019-03-15,Erhardt,00:00,23:59,739.0,747.0,1486.0,4.0,10.5,9.9,93,0.0,
2019-03-16,Erhardt,00:00,23:59,951.0,1003.0,1954.0,9.4,16.0,0.0,79,4.3,
2019-03-17,Erhardt,00:00,23:59,2261.0,1982.0,4243.0,3.2,19.3,3.8,78,9.6,
2019-03-18,Erhardt,00:00,23:59,1364.0,1421.0,2785.0,1.7,7.1,0.0,83,2.2,
2019-03-19,Erhardt,00:00,23:59,1782.0,1823.0,3605.0,0.8,7.9,0.0,64,5.6,
2019-03-20,Erhardt,00:00,23:59,2120.0,2070.0,4190.0,-1.4,9.7,0.0,15,10.3,
2019-03-21,Erhardt,00:00,23:59,2185.0,2142.0,4327.0,-1.2,12.8,0.0,35,11.8,
2019-03-22,Erhardt,00:00,23:59,2176.0,2157.0,4333.0,0.3,16.3,0.0,39,10.6,
2019-03-23,Erhardt,00:00,23:59,2592.0,2273.0,4865.0,2.6,18.7,0.0,26,11.6,
2019-03-24,Erhardt,00:00,23:59,2712.0,2313.0,5025.0,3.3,18.1,0.0,13,11.1,
2019-03-25,Erhardt,00:00,23:59,1586.0,1603.0,3189.0,1.8,9.8,1.4,88,4.7,
2019-03-26,Erhardt,00:00,23:59,1798.0,1822.0,3620.0,1.2,8.3,1.0,93,2.7,
2019-03-27,Erhardt,00:00,23:59,1374.0,1355.0,2729.0,1.7,7.5,0.3,99,0.1,
2019-03-28,Erhardt,00:00,23:59,2051.0,2018.0,4069.0,4.9,12.8,0.0,99,4.8,
2019-03-29,Erhardt,00:00,23:59,2317.0,2234.0,4551.0,4.0,15.2,0.0,23,10.8,
2019-03-30,Erhardt,00:00,23:59,2908.0,2596.0,5504.0,2.7,18.3,0.0,50,11.9,
2019-03-31,Erhardt,00:00,23:59,3172.0,2703.0,5875.0,3.4,18.4,0.0,6,11.7,
2019-04-01,Erhardt,00:00,23:59,2612.0,2497.0,5109.0,5.3,15.9,0.0,21,11.3,
2019-04-02,Erhardt,00:00,23:59,2951.0,2889.0,5840.0,3.9,21.3,0.0,95,9.2,
2019-04-03,Erhardt,00:00,23:59,2731.0,2681.0,5412.0,4.8,20.9,0.0,84,6.5,
2019-04-04,Erhardt,00:00,23:59,2269.0,2231.0,4500.0,2.9,12.2,0.0,84,5.8,
2019-04-05,Erhardt,00:00,23:59,1593.0,1686.0,3279.0,3.3,9.3,0.0,79,1.0,
2019-04-06,Erhardt,00:00,23:59,1981.0,1825.0,3806.0,5.2,16.8,0.0,79,8.4,
2019-04-07,Erhardt,00:00,23:59,2475.0,2192.0,4667.0,5.0,16.5,0.0,79,9.1,
2019-04-08,Erhardt,00:00,23:59,1659.0,1690.0,3349.0,8.2,11.5,0.9,99,0.0,
2019-04-09,Erhardt,00:00,23:59,2187.0,2191.0,4378.0,8.5,16.6,0.0,95,3.2,
2019-04-10,Erhardt,00:00,23:59,1892.0,1977.0,3869.0,8.0,12.0,1.1,96,0.0,
2019-04-11,Erhardt,00:00,23:59,2011.0,1959.0,3970.0,4.6,10.9,0.0,99,0.7,
2019-04-12,Erhardt,00:00,23:59,1837.0,1828.0,3665.0,2.4,8.5,0.0,100,0.0,
2019-04-13,Erhardt,00:00,23:59,1396.0,1357.0,2753.0,2.6,11.1,0.0,98,5.8,
2019-04-14,Erhardt,00:00,23:59,1151.0,1081.0,2232.0,3.2,9.7,0.0,99,2.8,
2019-04-15,Erhardt,00:00,23:59,2094.0,2050.0,4144.0,5.0,14.8,0.0,46,7.7,
2019-04-16,Erhardt,00:00,23:59,2730.0,2724.0,5454.0,2.5,18.7,0.0,50,10.3,
2019-04-17,Erhardt,00:00,23:59,2885.0,2727.0,5612.0,7.0,19.0,0.0,71,13.2,
2019-04-18,Erhardt,00:00,23:59,2611.0,2460.0,5071.0,4.9,20.5,0.0,16,13.1,
2019-04-19,Erhardt,00:00,23:59,2502.0,2318.0,4820.0,5.5,22.3,0.0,0,13.5,
2019-04-20,Erhardt,00:00,23:59,1961.0,1734.0,3695.0,5.9,22.4,0.0,0,13.6,
2019-04-21,Erhardt,00:00,23:59,2129.0,1876.0,4005.0,4.6,23.2,0.0,0,13.6,
2019-04-22,Erhardt,00:00,23:59,2681.0,2274.0,4955.0,6.5,23.8,0.0,78,12.4,
2019-04-23,Erhardt,00:00,23:59,2683.0,2624.0,5307.0,9.8,23.6,0.0,91,4.4,
2019-04-24,Erhardt,00:00,23:59,3487.0,3175.0,6662.0,10.5,28.1,0.0,74,8.8,
2019-04-25,Erhardt,00:00,23:59,3817.0,3549.0,7366.0,9.8,26.4,0.0,61,10.5,
2019-04-26,Erhardt,00:00,23:59,1661.0,1673.0,3334.0,6.3,17.1,4.0,81,2.6,
2019-04-27,Erhardt,00:00,23:59,1150.0,1157.0,2307.0,5.6,15.0,4.7,94,4.0,
2019-04-28,Erhardt,00:00,23:59,1432.0,1292.0,2724.0,3.9,11.0,0.0,95,5.2,
2019-04-29,Erhardt,00:00,23:59,1474.0,1511.0,2985.0,4.8,9.7,9.1,98,0.0,
2019-04-30,Erhardt,00:00,23:59,1462.0,1458.0,2920.0,5.8,13.0,1.2,93,1.7,
2019-05-01,Erhardt,00:00,23:59,4380.0,3726.0,8106.0,4.7,18.9,0.0,10,13.3,
2019-05-02,Erhardt,00:00,23:59,3302.0,3170.0,6472.0,7.4,21.0,10.6,48,12.1,
2019-05-03,Erhardt,00:00,23:59,1293.0,1283.0,2576.0,7.3,11.0,4.7,99,0.1,
2019-05-04,Erhardt,00:00,23:59,886.0,886.0,1772.0,2.5,14.4,3.2,73,4.5,
2019-05-05,Erhardt,00:00,23:59,749.0,699.0,1448.0,2.1,8.1,0.1,98,1.3,
2019-05-06,Erhardt,00:00,23:59,2057.0,2124.0,4181.0,2.8,9.6,0.0,98,3.0,
2019-05-07,Erhardt,00:00,23:59,2755.0,2716.0,5471.0,2.2,14.5,0.0,56,11.7,
2019-05-08,Erhardt,00:00,23:59,2479.0,2471.0,4950.0,5.8,17.4,2.1,98,1.4,
2019-05-09,Erhardt,00:00,23:59,2477.0,2445.0,4922.0,7.1,18.0,0.1,79,8.0,
2019-05-10,Erhardt,00:00,23:59,2185.0,2120.0,4305.0,8.3,16.5,1.2,80,6.1,
2019-05-11,Erhardt,00:00,23:59,1007.0,1015.0,2022.0,7.4,16.5,12.3,98,0.7,
2019-05-12,Erhardt,00:00,23:59,349.0,374.0,723.0,4.5,7.8,12.0,94,0.0,
2019-05-13,Erhardt,00:00,23:59,2367.0,2314.0,4681.0,5.5,14.4,0.0,81,5.5,
2019-05-14,Erhardt,00:00,23:59,2570.0,2565.0,5135.0,3.2,13.1,0.5,61,9.6,
2019-05-15,Erhardt,00:00,23:59,2041.0,2052.0,4093.0,4.4,9.5,0.0,99,0.1,
2019-05-16,Erhardt,00:00,23:59,2411.0,2345.0,4756.0,4.5,12.1,0.0,94,0.5,
2019-05-17,Erhardt,00:00,23:59,3070.0,2910.0,5980.0,5.5,20.4,0.0,35,10.6,
2019-05-18,Erhardt,00:00,23:59,3042.0,2659.0,5701.0,7.6,21.2,0.0,48,10.8,
2019-05-19,Erhardt,00:00,23:59,2968.0,2721.0,5689.0,8.5,23.1,18.8,79,10.7,
2019-05-20,Erhardt,00:00,23:59,825.0,773.0,1598.0,11.3,14.6,71.2,96,0.0,
2019-05-21,Erhardt,00:00,23:59,878.0,867.0,1745.0,10.5,12.3,21.2,94,0.0,
2019-05-22,Erhardt,00:00,23:59,1791.0,1857.0,3648.0,8.8,14.7,0.0,93,0.3,
2019-05-23,Erhardt,00:00,23:59,3436.0,3398.0,6834.0,7.6,19.1,0.0,65,13.0,
2019-05-24,Erhardt,00:00,23:59,3681.0,3477.0,7158.0,6.3,22.3,0.0,51,13.8,
2019-05-25,Erhardt,00:00,23:59,2261.0,2211.0,4472.0,10.5,21.5,1.0,94,7.7,
2019-05-26,Erhardt,00:00,23:59,2863.0,2632.0,5495.0,12.1,21.9,0.0,65,7.6,
2019-05-27,Erhardt,00:00,23:59,2398.0,2412.0,4810.0,11.2,20.8,15.8,74,5.2,
2019-05-28,Erhardt,00:00,23:59,1221.0,1122.0,2343.0,9.5,14.1,16.4,96,0.0,
2019-05-29,Erhardt,00:00,23:59,1744.0,1715.0,3459.0,9.4,15.5,0.3,100,1.7,
2019-05-30,Erhardt,00:00,23:59,2790.0,2467.0,5257.0,8.6,19.5,0.0,63,8.6,
2019-05-31,Erhardt,00:00,23:59,2377.0,2294.0,4671.0,11.7,21.1,0.0,85,2.6,
2019-06-01,Erhardt,00:00,23:59,3384.0,3116.0,6500.0,9.7,25.1,0.0,51,14.7,
2019-06-02,Erhardt,00:00,23:59,3886.0,3409.0,7295.0,12.4,28.1,0.0,51,15.3,
2019-06-03,Erhardt,00:00,23:59,4222.0,3978.0,8200.0,12.8,29.8,0.3,19,13.8,
2019-06-04,Erhardt,00:00,23:59,4708.0,4411.0,9119.0,14.4,29.4,0.0,14,14.6,
2019-06-05,Erhardt,00:00,23:59,4849.0,4345.0,9194.0,14.3,29.7,0.0,4,14.6,
2019-06-06,Erhardt,00:00,23:59,3097.0,3031.0,6128.0,12.4,21.4,0.0,81,1.9,
2019-06-07,Erhardt,00:00,23:59,4210.0,3905.0,8115.0,10.6,28.1,0.0,19,14.6,
2019-06-08,Erhardt,00:00,23:59,2360.0,2121.0,4481.0,14.5,22.3,0.0,71,7.5,
2019-06-09,Erhardt,00:00,23:59,2781.0,2609.0,5390.0,10.7,26.6,0.5,69,9.9,
2019-06-10,Erhardt,00:00,23:59,2387.0,2287.0,4674.0,14.7,26.8,18.8,79,6.6,
2019-06-11,Erhardt,00:00,23:59,2302.0,2235.0,4537.0,13.0,23.3,0.0,95,3.2,
2019-06-12,Erhardt,00:00,23:59,2781.0,2641.0,5422.0,12.8,20.0,0.0,88,1.8,
2019-06-13,Erhardt,00:00,23:59,3917.0,3571.0,7488.0,12.1,24.6,0.0,24,14.2,
2019-06-14,Erhardt,00:00,23:59,4141.0,3698.0,7839.0,11.0,25.0,0.0,38,11.0,
2019-06-15,Erhardt,00:00,23:59,2353.0,2252.0,4605.0,14.1,26.3,0.0,69,7.8,
2019-06-16,Erhardt,00:00,23:59,1829.0,1736.0,3565.0,13.8,22.2,0.0,78,2.1,
2019-06-17,Erhardt,00:00,23:59,3614.0,3506.0,7120.0,12.3,26.0,0.0,45,13.8,
2019-06-18,Erhardt,00:00,23:59,4418.0,4040.0,8458.0,14.0,28.9,0.0,35,14.1,
2019-06-19,Erhardt,00:00,23:59,4060.0,3735.0,7795.0,17.2,30.7,1.5,45,11.9,
2019-06-20,Erhardt,00:00,23:59,1862.0,1693.0,3555.0,15.0,25.1,18.2,81,3.0,
2019-06-21,Erhardt,00:00,23:59,2107.0,2146.0,4253.0,14.2,25.3,8.4,86,7.6,
2019-06-22,Erhardt,00:00,23:59,1347.0,1297.0,2644.0,14.7,24.6,14.2,98,4.2,
2019-06-23,Erhardt,00:00,23:59,2040.0,1820.0,3860.0,15.5,23.6,0.1,79,4.3,
2019-06-24,Erhardt,00:00,23:59,4637.0,4337.0,8974.0,16.2,28.8,0.0,23,14.9,
2019-06-25,Erhardt,00:00,23:59,5136.0,4717.0,9853.0,15.7,32.6,0.0,38,14.8,
2019-06-26,Erhardt,00:00,23:59,5263.0,4761.0,10024.0,18.2,34.5,0.0,26,14.7,
2019-06-27,Erhardt,00:00,23:59,4850.0,4410.0,9260.0,19.1,32.8,0.0,6,14.2,
2019-06-28,Erhardt,00:00,23:59,4585.0,4320.0,8905.0,15.2,28.7,0.0,0,15.6,
2019-06-29,Erhardt,00:00,23:59,4310.0,3844.0,8154.0,14.8,30.0,0.0,0,15.6,
2019-06-30,Erhardt,00:00,23:59,3997.0,3771.0,7768.0,15.2,35.2,0.0,13,15.3,
2019-07-01,Erhardt,00:00,23:59,2948.0,2954.0,5902.0,18.8,32.9,5.9,83,5.8,
2019-07-02,Erhardt,00:00,23:59,3677.0,3353.0,7030.0,16.3,25.7,0.0,78,7.5,
2019-07-03,Erhardt,00:00,23:59,4632.0,4375.0,9007.0,14.7,25.0,0.0,64,13.5,
2019-07-04,Erhardt,00:00,23:59,4977.0,4705.0,9682.0,12.6,26.9,0.0,14,15.3,
2019-07-05,Erhardt,00:00,23:59,4488.0,4267.0,8755.0,13.7,28.6,0.0,80,13.2,
